id1,id2,is_true_match,classification
fullcontact_247,http://dbpedia.org/resource/Monde_Nissin_Corporation,,
fullcontact_247,http://dbpedia.org/resource/DGSE_Companies,,
fullcontact_247,http://dbpedia.org/resource/Open-E_(company),,
fullcontact_247,http://dbpedia.org/resource/The_Eastern_Company,,
fullcontact_247,http://dbpedia.org/resource/Morini_(manufacturer),,
fullcontact_247,http://dbpedia.org/resource/RADA_Electronic_Industries,,
fullcontact_247,http://dbpedia.org/resource/Corio_(company),,
fullcontact_247,http://dbpedia.org/resource/Berkshire_Hathaway,,
fullcontact_247,http://dbpedia.org/resource/Lakeland_Industries,,
fullcontact_248,http://dbpedia.org/resource/Gandi,,
fullcontact_248,http://dbpedia.org/resource/Nexity,,
fullcontact_248,http://dbpedia.org/resource/Givenchy,,
fullcontact_248,http://dbpedia.org/resource/Digimind,,
fullcontact_248,http://dbpedia.org/resource/Franprix,,
fullcontact_248,http://dbpedia.org/resource/Pan-Europ%C3%A9enne,,
fullcontact_248,http://dbpedia.org/resource/Berluti,,
fullcontact_248,http://dbpedia.org/resource/Christofle,,
fullcontact_248,http://dbpedia.org/resource/Rovin,,
fullcontact_248,http://dbpedia.org/resource/Kiddiepunk,,
fullcontact_248,http://dbpedia.org/resource/La_Poste_(France),,
fullcontact_248,http://dbpedia.org/resource/Darty,,
fullcontact_248,http://dbpedia.org/resource/Mercialys,,
fullcontact_248,http://dbpedia.org/resource/Prelytis,,
fullcontact_248,http://dbpedia.org/resource/Inventel,,
fullcontact_248,http://dbpedia.org/resource/Burelle,,
fullcontact_248,http://dbpedia.org/resource/Qwant,,
fullcontact_248,http://dbpedia.org/resource/Areva,,
fullcontact_248,http://dbpedia.org/resource/IOMA,,
fullcontact_248,http://dbpedia.org/resource/Vivendi,,
fullcontact_249,http://dbpedia.org/resource/Banedanmark,,
fullcontact_249,http://dbpedia.org/resource/Nykredit,,
fullcontact_249,http://dbpedia.org/resource/DSB_%C3%98resund,,
fullcontact_249,http://dbpedia.org/resource/Secunia,,
fullcontact_249,http://dbpedia.org/resource/F%C3%A6llesforeningen_for_Danmarks_Brugsforeninger,,
fullcontact_249,http://dbpedia.org/resource/Mikkeller,,
fullcontact_249,http://dbpedia.org/resource/Dansk_Supermarked_A/S,,
fullcontact_249,http://dbpedia.org/resource/Natur-Energi,,
fullcontact_249,http://dbpedia.org/resource/Anthon_Berg,,
fullcontact_249,http://dbpedia.org/resource/NKT_Holding,,
fullcontact_249,http://dbpedia.org/resource/Copenhagen_Bombay,,
fullcontact_249,http://dbpedia.org/resource/Nordjyske_Jernbaner,,
fullcontact_249,http://dbpedia.org/resource/Realfiction,,
fullcontact_249,http://dbpedia.org/resource/Immudex,,
fullcontact_249,http://dbpedia.org/resource/Edition_S,,
fullcontact_249,http://dbpedia.org/resource/SteelSeries,,
fullcontact_249,http://dbpedia.org/resource/Bech-Bruun,,
fullcontact_249,http://dbpedia.org/resource/Martin_Professional,,
fullcontact_249,http://dbpedia.org/resource/DFDS,,
fullcontact_249,http://dbpedia.org/resource/Playdead,,
fullcontact_250,http://dbpedia.org/resource/Carrols_Restaurant_Group,,
fullcontact_250,http://dbpedia.org/resource/Earls_(restaurant_chain),,
fullcontact_250,http://dbpedia.org/resource/Prime_Restaurants,,
fullcontact_250,http://dbpedia.org/resource/Cameron_Mitchell_Restaurants,,
fullcontact_250,http://dbpedia.org/resource/Food_Corporation_of_India,,
fullcontact_250,http://dbpedia.org/resource/A&W_Restaurants,,
fullcontact_250,"http://dbpedia.org/resource/Macy's,_Inc.",,
fullcontact_250,http://dbpedia.org/resource/Sharp_McDonald_Center,,
fullcontact_250,http://dbpedia.org/resource/Weinbrenner_Shoe_Company,,
fullcontact_250,http://dbpedia.org/resource/LECO_Corporation,,
fullcontact_250,http://dbpedia.org/resource/Belden_(electronics_company),,
fullcontact_250,http://dbpedia.org/resource/Dole_Food_Company,,
fullcontact_250,http://dbpedia.org/resource/Wakefern_Food_Corporation,,
fullcontact_250,"http://dbpedia.org/resource/The_Cheese_Shop,_Louth",,
fullcontact_250,http://dbpedia.org/resource/Houston's_Restaurant,,
fullcontact_250,http://dbpedia.org/resource/Coca-Cola_Bottling_Company_of_Cape_Cod,,
fullcontact_250,http://dbpedia.org/resource/Silver_Jeans_Co.,,
fullcontact_250,"http://dbpedia.org/resource/Palm,_Inc.",,
fullcontact_250,http://dbpedia.org/resource/Wei-Chuan_Food_Corporation,,
fullcontact_250,http://dbpedia.org/resource/The_Sam_Loyd_Company,,
fullcontact_251,http://dbpedia.org/resource/Airness,,
fullcontact_251,http://dbpedia.org/resource/Air_Creation,,
fullcontact_251,http://dbpedia.org/resource/Aero_Synergie,,
fullcontact_251,http://dbpedia.org/resource/Aerophile,,
fullcontact_251,http://dbpedia.org/resource/EuropaCorp,,
fullcontact_251,http://dbpedia.org/resource/Auralog,,
fullcontact_251,http://dbpedia.org/resource/DBV_Technologies,,
fullcontact_251,http://dbpedia.org/resource/D-Lightsys,,
fullcontact_251,http://dbpedia.org/resource/Aerostar,,
fullcontact_251,http://dbpedia.org/resource/Groupe_Limagrain,,
fullcontact_251,http://dbpedia.org/resource/PGO_(Automobile),,
fullcontact_251,http://dbpedia.org/resource/Scorpa,,
fullcontact_251,http://dbpedia.org/resource/Stroukoff_Aircraft,,
fullcontact_251,http://dbpedia.org/resource/Republic_Aviation,,
fullcontact_251,http://dbpedia.org/resource/Avenir_Telecom,,
fullcontact_251,http://dbpedia.org/resource/Found_Aircraft,,
fullcontact_251,http://dbpedia.org/resource/Industria_Aeronautic%C4%83_Rom%C3%A2n%C4%83,,
fullcontact_251,http://dbpedia.org/resource/Czech_Sport_Aircraft,,
fullcontact_251,http://dbpedia.org/resource/Storm_Aircraft,,
fullcontact_251,http://dbpedia.org/resource/Hotchkiss_Ordnance_Company,,
fullcontact_252,http://dbpedia.org/resource/Divitas_Networks,,
fullcontact_252,http://dbpedia.org/resource/National_Healthcare_Corp.,,
fullcontact_252,http://dbpedia.org/resource/D._Medical_Industries,,
fullcontact_252,http://dbpedia.org/resource/Oanda_Corporation,,
fullcontact_252,http://dbpedia.org/resource/Hospital_Corporation_of_America,,
fullcontact_252,http://dbpedia.org/resource/Elisa_(company),,
fullcontact_252,"http://dbpedia.org/resource/Scala,_Inc",,
fullcontact_252,http://dbpedia.org/resource/Iogen_Corporation,,
fullcontact_252,http://dbpedia.org/resource/CVR_Partners,,
fullcontact_252,http://dbpedia.org/resource/Quester_Tangent_Corporation,,
fullcontact_252,http://dbpedia.org/resource/Replicon_(company),,
fullcontact_252,"http://dbpedia.org/resource/CEVA,_Inc.",,
fullcontact_252,http://dbpedia.org/resource/Vital_Pharmaceuticals,,
fullcontact_252,http://dbpedia.org/resource/Medicis_Pharmaceutical,,
fullcontact_252,http://dbpedia.org/resource/Bio_Pac_Inc,,
fullcontact_252,http://dbpedia.org/resource/Dakshin_Gujarat_Vij_Company,,
fullcontact_252,http://dbpedia.org/resource/David_Suzuki_Foundation,,
fullcontact_252,http://dbpedia.org/resource/Enzon_Pharmaceuticals,,
fullcontact_252,http://dbpedia.org/resource/Sanjel_Corporation,,
fullcontact_252,"http://dbpedia.org/resource/Calkain_Companies,_Inc.",,
fullcontact_253,http://dbpedia.org/resource/Gatehouse_Bank,,
fullcontact_253,http://dbpedia.org/resource/The_Co-operative_Bank,,
fullcontact_253,http://dbpedia.org/resource/Harrods_Bank,,
fullcontact_253,http://dbpedia.org/resource/UK_Financial_Investments,,
fullcontact_253,http://dbpedia.org/resource/Metro_Bank_(United_Kingdom),,
fullcontact_253,http://dbpedia.org/resource/Bestinvest,,
fullcontact_253,http://dbpedia.org/resource/First_Solution_Money_Transfer,,
fullcontact_253,http://dbpedia.org/resource/Aareal_Bank,,
fullcontact_253,http://dbpedia.org/resource/Moneycorp,,
fullcontact_253,http://dbpedia.org/resource/WorldPay,,
fullcontact_253,http://dbpedia.org/resource/Oldenburgische_Landesbank,,
fullcontact_253,http://dbpedia.org/resource/Lending_Works,,
fullcontact_253,http://dbpedia.org/resource/Baader_Bank_AG,,
fullcontact_253,http://dbpedia.org/resource/Com.x,,
fullcontact_253,http://dbpedia.org/resource/Local_World,,
fullcontact_253,http://dbpedia.org/resource/RateSetter,,
fullcontact_253,http://dbpedia.org/resource/Funding_Circle,,
fullcontact_253,http://dbpedia.org/resource/Anglo_American_plc,,
fullcontact_253,http://dbpedia.org/resource/TSB_Bank_(United_Kingdom),,
fullcontact_253,http://dbpedia.org/resource/Co-operative_Banking_Group,,
fullcontact_254,http://dbpedia.org/resource/Lifeway_Foods,,
fullcontact_254,http://dbpedia.org/resource/Affiliated_Foods_Midwest,,
fullcontact_254,http://dbpedia.org/resource/Layne_Christensen_Company,,
fullcontact_254,http://dbpedia.org/resource/Staples_Inc.,,
fullcontact_254,http://dbpedia.org/resource/Palmer_Candy_Company,,
fullcontact_254,http://dbpedia.org/resource/Wakefern_Food_Corporation,,
fullcontact_254,http://dbpedia.org/resource/Whole_Foods_Co-op,,
fullcontact_254,http://dbpedia.org/resource/AVI_Foodsystems,,
fullcontact_254,http://dbpedia.org/resource/Coca-Cola_Bottling_Company_of_Cape_Cod,,
fullcontact_254,http://dbpedia.org/resource/Cedar_Grove_Productions,,
fullcontact_254,http://dbpedia.org/resource/L.G._Balfour_Company,,
fullcontact_254,http://dbpedia.org/resource/Bell_Brand_Snack_Foods,,
fullcontact_254,http://dbpedia.org/resource/Dover_Corporation,,
fullcontact_254,http://dbpedia.org/resource/Dole_Food_Company,,
fullcontact_254,http://dbpedia.org/resource/Merrell_(company),,
fullcontact_254,http://dbpedia.org/resource/Gillig_Corporation,,
fullcontact_254,http://dbpedia.org/resource/Tractor_Supply_Company,,
fullcontact_254,http://dbpedia.org/resource/New_Pioneer_Food_Co-op,,
fullcontact_254,http://dbpedia.org/resource/American_Pop_Corn_Company,,
fullcontact_254,http://dbpedia.org/resource/Alberta_Cooperative_Grocery,,
fullcontact_255,http://dbpedia.org/resource/Jungo,,
fullcontact_255,http://dbpedia.org/resource/Sonol,,
fullcontact_255,http://dbpedia.org/resource/VocalTec,,
fullcontact_255,http://dbpedia.org/resource/Hamashbir_Lazarchan,,
fullcontact_255,http://dbpedia.org/resource/Cellcom_(Israel),,
fullcontact_255,http://dbpedia.org/resource/Azrieli_Group,,
fullcontact_255,http://dbpedia.org/resource/Mind_CTI,,
fullcontact_255,http://dbpedia.org/resource/C-nario,,
fullcontact_255,http://dbpedia.org/resource/Israel_Corporation,,
fullcontact_255,http://dbpedia.org/resource/StartCom,,
fullcontact_255,http://dbpedia.org/resource/Israeli_News_Company,,
fullcontact_255,http://dbpedia.org/resource/Hapoel_Tel_Aviv,,
fullcontact_255,http://dbpedia.org/resource/Adika,,
fullcontact_255,http://dbpedia.org/resource/Eteacher_Group,,
fullcontact_255,http://dbpedia.org/resource/Ituran,,
fullcontact_255,http://dbpedia.org/resource/RADA_Electronic_Industries,,
fullcontact_255,http://dbpedia.org/resource/Compugen_(Israeli_company),,
fullcontact_255,http://dbpedia.org/resource/Zumtobel_Group,,
fullcontact_255,http://dbpedia.org/resource/Nation-E,,
fullcontact_255,http://dbpedia.org/resource/Plasan,,
fullcontact_256,http://dbpedia.org/resource/Nicaise_et_Delcuve,,
fullcontact_256,http://dbpedia.org/resource/Gordini,,
fullcontact_256,http://dbpedia.org/resource/Euromarch%C3%A9,,
fullcontact_256,http://dbpedia.org/resource/IMEC,,
fullcontact_256,http://dbpedia.org/resource/Emaux_de_Briare,,
fullcontact_256,http://dbpedia.org/resource/Deceuninck,,
fullcontact_256,http://dbpedia.org/resource/Mygale,,
fullcontact_256,http://dbpedia.org/resource/Ligier,,
fullcontact_256,http://dbpedia.org/resource/Cedre,,
fullcontact_256,http://dbpedia.org/resource/Brasserie_d'Achouffe,,
fullcontact_256,http://dbpedia.org/resource/Archos,,
fullcontact_256,http://dbpedia.org/resource/Compagnie_des_omnibus_%C3%A9lectriques_Fribourg%E2%80%93Farvagny,,
fullcontact_256,http://dbpedia.org/resource/Medixsysteme,,
fullcontact_256,http://dbpedia.org/resource/Groupe_Bull,,
fullcontact_256,http://dbpedia.org/resource/Louis_Delhaize_Group,,
fullcontact_256,http://dbpedia.org/resource/Faurecia,,
fullcontact_256,http://dbpedia.org/resource/Cumerio,,
fullcontact_256,http://dbpedia.org/resource/E.Leclerc,,
fullcontact_256,http://dbpedia.org/resource/Certina_Kurth_Fr%C3%A8res,,
fullcontact_256,http://dbpedia.org/resource/Groupe_Banque_Populaire,,
fullcontact_257,http://dbpedia.org/resource/PT._Krakatau_Wajatama,,
fullcontact_257,http://dbpedia.org/resource/Pos_Indonesia,False,FP
fullcontact_257,http://dbpedia.org/resource/PT_Wunderman_Pamungkas_Indonesia,,
fullcontact_257,http://dbpedia.org/resource/Dentsu,,
fullcontact_257,http://dbpedia.org/resource/Lima_Cahaya,,
fullcontact_257,http://dbpedia.org/resource/Dentsu_Razorfish,,
fullcontact_257,http://dbpedia.org/resource/North_Sea_Boats,,
fullcontact_257,http://dbpedia.org/resource/Dentsply,,
fullcontact_257,http://dbpedia.org/resource/PT_Petrokimia_Gresik,,
fullcontact_257,http://dbpedia.org/resource/Kompas_Gramedia_Group,,
fullcontact_257,http://dbpedia.org/resource/Delta_Djakarta,,
fullcontact_257,http://dbpedia.org/resource/Telkom_Indonesia,False,FP
fullcontact_257,http://dbpedia.org/resource/Lintasarta,,
fullcontact_257,http://dbpedia.org/resource/Unilever_Indonesia,,
fullcontact_257,http://dbpedia.org/resource/Thiess_Contractors_Indonesia,,
fullcontact_257,http://dbpedia.org/resource/Mahaka_Media,,
fullcontact_257,http://dbpedia.org/resource/Indorama_Corporation,,
fullcontact_257,http://dbpedia.org/resource/Primagama_Tutoring_Institution,,
fullcontact_257,http://dbpedia.org/resource/Kymco,,
fullcontact_257,http://dbpedia.org/resource/Royal_Industries_Indonesia,,
fullcontact_258,http://dbpedia.org/resource/Deutscher_Pressevertrieb,,
fullcontact_258,http://dbpedia.org/resource/Perlentaucher,,
fullcontact_258,http://dbpedia.org/resource/PostNL,,
fullcontact_258,http://dbpedia.org/resource/Staedtler,,
fullcontact_258,http://dbpedia.org/resource/Novero,,
fullcontact_258,http://dbpedia.org/resource/Langenscheidt,,
fullcontact_258,http://dbpedia.org/resource/Nordseewerke,,
fullcontact_258,http://dbpedia.org/resource/Cultuzz,,
fullcontact_258,http://dbpedia.org/resource/Magix,,
fullcontact_258,http://dbpedia.org/resource/La_Poste_(France),,
fullcontact_258,http://dbpedia.org/resource/H._Vogemann,,
fullcontact_258,http://dbpedia.org/resource/W%C3%BCsthof,,
fullcontact_258,http://dbpedia.org/resource/Media_Markt,,
fullcontact_258,http://dbpedia.org/resource/Metropol_Verlag,,
fullcontact_258,http://dbpedia.org/resource/FontShop_International,,
fullcontact_258,http://dbpedia.org/resource/Wingas,,
fullcontact_258,http://dbpedia.org/resource/Steidl,,
fullcontact_258,http://dbpedia.org/resource/BHW,,
fullcontact_258,http://dbpedia.org/resource/Community_newspapers_(Wisconsin),,
fullcontact_258,http://dbpedia.org/resource/Russian_Post,,
fullcontact_259,http://dbpedia.org/resource/Dex_Media,,
fullcontact_259,http://dbpedia.org/resource/Signia_(sportswear),,
fullcontact_259,http://dbpedia.org/resource/Dexter_Industries,,
fullcontact_259,http://dbpedia.org/resource/Molex,,
fullcontact_259,http://dbpedia.org/resource/OPAP,,
fullcontact_259,http://dbpedia.org/resource/Axia_Public_Relations,,
fullcontact_259,http://dbpedia.org/resource/Carambola_(Company),,
fullcontact_259,http://dbpedia.org/resource/ELVO,,
fullcontact_259,http://dbpedia.org/resource/Ferrania,,
fullcontact_259,http://dbpedia.org/resource/Arapian,,
fullcontact_259,http://dbpedia.org/resource/Miran_Pastourma,,
fullcontact_259,http://dbpedia.org/resource/Inditex,,
fullcontact_259,http://dbpedia.org/resource/Aprilia,,
fullcontact_259,http://dbpedia.org/resource/Gaia_Online,,
fullcontact_259,http://dbpedia.org/resource/Cara_Operations,,
fullcontact_259,http://dbpedia.org/resource/Operadora_Ferroviaria_Sociedad_del_Estado,,
fullcontact_259,http://dbpedia.org/resource/Super-Pharm,,
fullcontact_259,http://dbpedia.org/resource/Xkoto,,
fullcontact_259,http://dbpedia.org/resource/X-Worx,,
fullcontact_259,http://dbpedia.org/resource/Sadia,,
fullcontact_260,http://dbpedia.org/resource/Anglo_American_plc,,
fullcontact_260,http://dbpedia.org/resource/London_Company,,
fullcontact_260,http://dbpedia.org/resource/Syncopy_Inc.,,
fullcontact_260,http://dbpedia.org/resource/London_Armoury_Company,,
fullcontact_260,http://dbpedia.org/resource/Ovum_Ltd.,,
fullcontact_260,http://dbpedia.org/resource/WorldPay,,
fullcontact_260,http://dbpedia.org/resource/MAMA_&_Company,,
fullcontact_260,http://dbpedia.org/resource/Ohyo,,
fullcontact_260,http://dbpedia.org/resource/Kudos_(production_company),,
fullcontact_260,http://dbpedia.org/resource/Com.x,,
fullcontact_260,http://dbpedia.org/resource/Merchant_International_Group,,
fullcontact_260,http://dbpedia.org/resource/UCL_Business,,
fullcontact_260,http://dbpedia.org/resource/Royal_Mail_Steam_Packet_Company,,
fullcontact_260,http://dbpedia.org/resource/ABM_United_Kingdom_Limited,,
fullcontact_260,http://dbpedia.org/resource/Parcelforce,,
fullcontact_260,http://dbpedia.org/resource/Jimmy_Choo_Ltd,,
fullcontact_260,http://dbpedia.org/resource/Standard_Chartered,,
fullcontact_260,http://dbpedia.org/resource/Local_World,,
fullcontact_260,http://dbpedia.org/resource/The_Corporate_Group,,
fullcontact_260,http://dbpedia.org/resource/Prudential_plc,,
fullcontact_261,http://dbpedia.org/resource/Dickies,,
fullcontact_261,http://dbpedia.org/resource/Mountain_Gear_(retailer),,
fullcontact_261,http://dbpedia.org/resource/Bob's_Discount_Furniture,,
fullcontact_261,http://dbpedia.org/resource/Speedball_(art_products),,
fullcontact_261,http://dbpedia.org/resource/Big_5_Sporting_Goods,False,FP
fullcontact_261,http://dbpedia.org/resource/BJ's_Wholesale_Club,,
fullcontact_261,http://dbpedia.org/resource/Commercial_Iron_Works,,
fullcontact_261,http://dbpedia.org/resource/Stickman_Graphics,,
fullcontact_261,http://dbpedia.org/resource/Palmers_Department_Store,,
fullcontact_261,http://dbpedia.org/resource/Numark_Industries,,
fullcontact_261,http://dbpedia.org/resource/Champion_(sportswear),,
fullcontact_261,http://dbpedia.org/resource/Inside_Lacrosse,,
fullcontact_261,http://dbpedia.org/resource/Moby_Dick_(restaurant),,
fullcontact_261,http://dbpedia.org/resource/Buffalo_Forge_Company,,
fullcontact_261,http://dbpedia.org/resource/Dexter_Industries,,
fullcontact_261,http://dbpedia.org/resource/Majestic_Athletic,,
fullcontact_261,http://dbpedia.org/resource/Gildan_Activewear,,
fullcontact_261,http://dbpedia.org/resource/American_Double_Deckers,,
fullcontact_261,http://dbpedia.org/resource/Staples_Inc.,,
fullcontact_261,http://dbpedia.org/resource/Overstock.com,,
fullcontact_262,http://dbpedia.org/resource/F4_(company),,
fullcontact_262,http://dbpedia.org/resource/Inventel,,
fullcontact_262,http://dbpedia.org/resource/Franprix,,
fullcontact_262,http://dbpedia.org/resource/Rubis_(company),,
fullcontact_262,http://dbpedia.org/resource/Mercialys,,
fullcontact_262,http://dbpedia.org/resource/Louis_Dreyfus_Group,,
fullcontact_262,http://dbpedia.org/resource/Longchamp_(company),,
fullcontact_262,http://dbpedia.org/resource/Iliad_(company),,
fullcontact_262,http://dbpedia.org/resource/Philppe_Mounier_Marketing_Production,,
fullcontact_262,http://dbpedia.org/resource/Areva,,
fullcontact_262,http://dbpedia.org/resource/Pricing_Partners_Cie,,
fullcontact_262,http://dbpedia.org/resource/Perrin_Paris,,
fullcontact_262,http://dbpedia.org/resource/DISCOP,,
fullcontact_262,http://dbpedia.org/resource/Berluti,,
fullcontact_262,http://dbpedia.org/resource/SFR,,
fullcontact_262,http://dbpedia.org/resource/Prelytis,,
fullcontact_262,http://dbpedia.org/resource/Givenchy,,
fullcontact_262,http://dbpedia.org/resource/Euler_Hermes,,
fullcontact_262,http://dbpedia.org/resource/Messier_(automobile),,
fullcontact_262,http://dbpedia.org/resource/Debauve_&_Gallais,,
fullcontact_263,http://dbpedia.org/resource/PCRUSH,,
fullcontact_263,http://dbpedia.org/resource/El_Deseo,,
fullcontact_263,http://dbpedia.org/resource/Spanish_Broadcasting_System,,
fullcontact_263,http://dbpedia.org/resource/ShoeDazzle,,
fullcontact_263,http://dbpedia.org/resource/El_Corte_Ingl%C3%A9s,,
fullcontact_263,http://dbpedia.org/resource/Convair,,
fullcontact_263,http://dbpedia.org/resource/El_Paso_Electric,,
fullcontact_263,http://dbpedia.org/resource/Vodafone_Spain,,
fullcontact_263,http://dbpedia.org/resource/Texas_de_Brazil,,
fullcontact_263,http://dbpedia.org/resource/Sedo,,
fullcontact_263,http://dbpedia.org/resource/CPAConnect,,
fullcontact_263,http://dbpedia.org/resource/Domke,,
fullcontact_263,http://dbpedia.org/resource/Imagic,,
fullcontact_263,http://dbpedia.org/resource/IPV,,
fullcontact_263,http://dbpedia.org/resource/Excelan,,
fullcontact_263,http://dbpedia.org/resource/Compa%C3%B1%C3%ADa_Espa%C3%B1ola_de_Petr%C3%B3leos,,
fullcontact_263,http://dbpedia.org/resource/Renfe_Operadora,,
fullcontact_263,http://dbpedia.org/resource/Atresmedia,,
fullcontact_263,http://dbpedia.org/resource/Tecnatom,,
fullcontact_263,http://dbpedia.org/resource/Viewzi,,
fullcontact_264,http://dbpedia.org/resource/Dish_Network,,
fullcontact_264,http://dbpedia.org/resource/Westinghouse_Digital,,
fullcontact_264,http://dbpedia.org/resource/Orange_(telecommunications),,
fullcontact_264,http://dbpedia.org/resource/AVI_Foodsystems,,
fullcontact_264,http://dbpedia.org/resource/Grout_(automobile),,
fullcontact_264,http://dbpedia.org/resource/Bell_Brand_Snack_Foods,,
fullcontact_264,http://dbpedia.org/resource/PaR_Systems,,
fullcontact_264,http://dbpedia.org/resource/Diamond_Foods,,
fullcontact_264,http://dbpedia.org/resource/RAE_Systems,,
fullcontact_264,http://dbpedia.org/resource/Spanish_Broadcasting_System,,
fullcontact_264,http://dbpedia.org/resource/Plumgood_Food,,
fullcontact_264,http://dbpedia.org/resource/Sun_Television_and_Appliances,,
fullcontact_264,http://dbpedia.org/resource/Affiliated_Foods_Midwest,,
fullcontact_264,http://dbpedia.org/resource/Pan_Am_Systems,,
fullcontact_264,http://dbpedia.org/resource/US_Foods,,
fullcontact_264,http://dbpedia.org/resource/Fruit_of_the_Loom,,
fullcontact_264,http://dbpedia.org/resource/Tegile_Systems,,
fullcontact_264,http://dbpedia.org/resource/DTS_(sound_system),,
fullcontact_264,http://dbpedia.org/resource/Wireless_Emporium,,
fullcontact_264,http://dbpedia.org/resource/ArcSight,,
fullcontact_265,http://dbpedia.org/resource/Henry's_(electronics_retailer),,
fullcontact_265,http://dbpedia.org/resource/Impulse_(retailer),,
fullcontact_265,http://dbpedia.org/resource/Fenwick_(department_store),,
fullcontact_265,http://dbpedia.org/resource/GB_Innomech_Ltd,,
fullcontact_265,http://dbpedia.org/resource/ABM_United_Kingdom_Limited,,
fullcontact_265,http://dbpedia.org/resource/London_Armoury_Company,,
fullcontact_265,http://dbpedia.org/resource/Dwell_(retailer),,
fullcontact_265,http://dbpedia.org/resource/Radley_(company),,
fullcontact_265,http://dbpedia.org/resource/Topshop,,
fullcontact_265,http://dbpedia.org/resource/Parcelforce,,
fullcontact_265,http://dbpedia.org/resource/Daniel_(department_store),,
fullcontact_265,"http://dbpedia.org/resource/Mather,_Dixon_and_Company",,
fullcontact_265,http://dbpedia.org/resource/Kudos_(production_company),,
fullcontact_265,http://dbpedia.org/resource/Anglo_American_plc,,
fullcontact_265,http://dbpedia.org/resource/Spencer's_Retail,,
fullcontact_265,http://dbpedia.org/resource/Duchamp_(clothing),,
fullcontact_265,http://dbpedia.org/resource/Scott_Logic_Ltd.,,
fullcontact_265,http://dbpedia.org/resource/Vergo_Retail,,
fullcontact_265,http://dbpedia.org/resource/Lewis_Leathers,,
fullcontact_265,http://dbpedia.org/resource/H._T._Hackney_Company,,
fullcontact_266,http://dbpedia.org/resource/Charlie_Brown's_Fresh_Grill,,
fullcontact_266,http://dbpedia.org/resource/Millipore_Corporation,,
fullcontact_266,http://dbpedia.org/resource/Sheaffer,,
fullcontact_266,"http://dbpedia.org/resource/ASSETT,_Inc.",,
fullcontact_266,http://dbpedia.org/resource/Marsh_&_McLennan_Companies,,
fullcontact_266,http://dbpedia.org/resource/Murray_Goulburn_Co-operative,,
fullcontact_266,http://dbpedia.org/resource/Donruss,,
fullcontact_266,http://dbpedia.org/resource/Arbogast_&_Bastian,,
fullcontact_266,http://dbpedia.org/resource/Glentel,,
fullcontact_266,http://dbpedia.org/resource/Monadnock_Lifetime_Products,,
fullcontact_266,http://dbpedia.org/resource/Shakarganj_Mills,,
fullcontact_266,http://dbpedia.org/resource/Jarden,,
fullcontact_266,http://dbpedia.org/resource/Saltgrass_Steak_House,,
fullcontact_266,http://dbpedia.org/resource/Chubb_Fire,,
fullcontact_266,http://dbpedia.org/resource/Carlisle_Companies,,
fullcontact_266,http://dbpedia.org/resource/A._O._Smith,,
fullcontact_266,http://dbpedia.org/resource/Medifast,,
fullcontact_266,http://dbpedia.org/resource/Hancock_Prospecting,,
fullcontact_266,http://dbpedia.org/resource/Harvey_Nash,,
fullcontact_266,"http://dbpedia.org/resource/Pierce,_Butler_and_Pierce_Manufacturing_Company",,
fullcontact_267,http://dbpedia.org/resource/Macfarlane_Group,,
fullcontact_267,http://dbpedia.org/resource/Coillte,,
fullcontact_267,http://dbpedia.org/resource/O'Neills,,
fullcontact_267,http://dbpedia.org/resource/AKVA_Group,,
fullcontact_267,http://dbpedia.org/resource/Saga_Group,,
fullcontact_267,http://dbpedia.org/resource/ESB_Group,,
fullcontact_267,http://dbpedia.org/resource/Raidi%C3%B3_Teilif%C3%ADs_%C3%89ireann,,
fullcontact_267,http://dbpedia.org/resource/Cartoon_Saloon,,
fullcontact_267,http://dbpedia.org/resource/Hesketh_Motorcycles,,
fullcontact_267,http://dbpedia.org/resource/Bogdan_group,,
fullcontact_267,http://dbpedia.org/resource/Malcolm_Group,,
fullcontact_267,http://dbpedia.org/resource/Lakeland_Dairies,,
fullcontact_267,http://dbpedia.org/resource/West_Jewellers,,
fullcontact_267,http://dbpedia.org/resource/Dayun_Group,,
fullcontact_267,http://dbpedia.org/resource/Mumtaz_Group,,
fullcontact_267,http://dbpedia.org/resource/O2_(Ireland),,
fullcontact_267,http://dbpedia.org/resource/Weir_Group,,
fullcontact_267,http://dbpedia.org/resource/Codeplay,,
fullcontact_267,http://dbpedia.org/resource/Sage_Group,,
fullcontact_267,http://dbpedia.org/resource/Ulster_Transport_Authority,,
fullcontact_268,http://dbpedia.org/resource/John_Rigby_&_Company,,
fullcontact_268,http://dbpedia.org/resource/Upper_Deck_Company,,
fullcontact_268,http://dbpedia.org/resource/C._Crane_Company,,
fullcontact_268,http://dbpedia.org/resource/Ensign_Manufacturing_Company,,
fullcontact_268,http://dbpedia.org/resource/Huntsman_Corporation,,
fullcontact_268,http://dbpedia.org/resource/FEI_Company,,
fullcontact_268,http://dbpedia.org/resource/Iroquois_China_Company,,
fullcontact_268,http://dbpedia.org/resource/Hatteras_Financial_Corp,,
fullcontact_268,http://dbpedia.org/resource/United_Continental_Holdings,,
fullcontact_268,http://dbpedia.org/resource/Guosen_Securities,,
fullcontact_268,http://dbpedia.org/resource/China_State_Shipbuilding_Corporation,,
fullcontact_268,http://dbpedia.org/resource/Park_Electrochemical_Corp,,
fullcontact_268,"http://dbpedia.org/resource/Lansing_Trade_Group,_LLC",,
